tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
312,1257,1281,,bottom,,,,,{},False
313,1269,1313,1349,bottom,65.25,59.32,72.5,10.62,"{313: 0.0, 301: 5.06, 312: 14.63, 315: 3.68, 316: 6.08, 309: 12.42, 314: 16.73, 320: 25.45, 317: 25.94, 311: 31.76, 332: 28.54, 331: 38.28, 330: 44.46}",True
315,1280,1305,,bottom,,,,,{},False
316,1284,1312,,bottom,,,,,{},False
309,1285,,,bottom,,,,,{},False
314,1294,,,bottom,,,,,{},False
317,1313,,,bottom,,,,,{},False
320,1313,,,bottom,,,,,{},False
311,1320,,,bottom,,,,,{},False
332,1322,,,bottom,,,,,{},False
331,1332,,,bottom,,,,,{},False
330,1346,,,bottom,,,,,{},False
342,1356,1380,,bottom,,,,,{},False
321,1358,,,bottom,,,,,{},False
334,1364,,,bottom,,,,,{},False
348,1375,,,bottom,,,,,{},False
344,1401,,,bottom,,,,,{},False
