tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
363,23962,23990,24016,top,166.67,160.71,173.08,47.55,"{362: 1.76, 363: 0.0, 361: 12.52}",True
364,24066,,,top,,,,,{},False
365,24088,24121,24148,top,150.0,136.36,166.67,112.23,"{365: 0.0, 366: 6.12}",True
366,24103,24138,24168,top,138.46,128.57,150.0,71.43,"{365: 6.19, 366: 0.0}",True
367,24316,24352,24381,top,138.46,125.0,155.17,104.04,"{367: 0.0, 368: 21.0}",True
368,24374,24408,24432,top,155.17,132.35,187.5,229.78,"{367: 20.91, 368: 0.0, 369: 9.25}",True
369,24396,24417,24435,bottom,230.77,214.29,250.0,198.41,"{368: 10.31, 369: 0.0}",True
370,24435,24462,24505,top,128.57,166.67,104.65,-144.22,"{369: 1.64, 370: 0.0, 371: 8.38}",True
371,24462,24491,24516,top,166.67,155.17,180.0,99.31,"{371: 0.0, 370: 8.0, 372: 1.15}",True
372,24510,24535,24556,bottom,195.65,180.0,214.29,163.27,"{371: 1.76, 372: 0.0}",True
373,24635,24655,24674,bottom,230.77,225.0,236.84,62.33,{373: 0.0},True
374,24753,24785,24812,top,152.54,140.62,166.67,96.45,"{374: 0.0, 375: 2.82}",True
375,24753,24797,24831,top,115.38,102.27,132.35,88.47,"{374: 2.98, 375: 0.0, 377: 3.62}",True
377,24815,,,bottom,,,,,{},False
376,24833,,,top,,,,,{},False
378,24836,24865,24893,top,157.89,155.17,160.71,19.79,{378: 0.0},True
379,24920,24947,24973,top,169.81,166.67,173.08,24.65,{379: 0.0},True
380,25115,25136,25153,bottom,236.84,214.29,264.71,296.59,{380: 0.0},True
381,25423,25447,25469,bottom,195.65,187.5,204.55,77.48,"{381: 0.0, 382: 2.32}",True
382,25462,25493,25517,top,163.64,145.16,187.5,176.41,"{382: 0.0, 381: 2.85}",True
385,25718,,,top,,,,,{},False
384,25738,,,top,,,,,{},False
386,25742,25778,25808,top,136.36,125.0,150.0,83.33,"{386: 0.0, 387: 12.38, 388: 0.64}",True
387,25773,,,top,,,,,{},False
388,25805,25827,25845,bottom,225.0,204.55,250.0,252.53,"{386: 1.85, 388: 0.0}",True
389,26055,26092,26121,top,136.36,121.62,155.17,115.69,{389: 0.0},True
395,26216,26254,26285,top,130.43,118.42,145.16,86.26,"{395: 0.0, 393: 10.91, 396: 1.8}",True
393,26249,,,top,,,,,{},False
396,26277,26298,26317,bottom,225.0,214.29,236.84,118.72,"{396: 0.0, 395: 2.88}",True
397,26440,26463,26483,bottom,209.3,195.65,225.0,146.74,{397: 0.0},True
398,26492,26516,26539,bottom,191.49,187.5,195.65,35.44,{398: 0.0},True
403,26582,,,top,,,,,{},False
404,26585,26610,26630,bottom,200.0,180.0,225.0,225.0,{404: 0.0},True
405,26823,26853,26878,top,163.64,150.0,180.0,120.0,"{405: 0.0, 406: 19.12}",True
406,26869,26899,26925,top,160.71,150.0,173.08,88.76,"{405: 19.28, 406: 0.0}",True
407,26931,,,top,,,,,{},False
408,26975,27000,27020,top,200.0,180.0,225.0,225.0,"{408: 0.0, 409: 7.92}",True
409,26991,27012,27027,bottom,250.0,214.29,300.0,571.43,"{408: 8.65, 409: 0.0}",True
410,27184,27221,27250,top,136.36,121.62,155.17,115.69,{410: 0.0},True
411,27296,27329,27357,top,147.54,136.36,160.71,86.97,{411: 0.0},True
412,27390,27423,27451,top,147.54,136.36,160.71,86.97,"{412: 0.0, 413: 6.52, 414: 11.46}",True
413,27411,27440,27462,top,176.47,155.17,204.55,224.42,"{412: 6.37, 413: 0.0, 414: 5.94}",True
414,27419,27457,27485,top,136.36,118.42,160.71,151.05,"{412: 11.37, 413: 6.08, 414: 0.0}",True
417,27575,27604,27632,top,157.89,155.17,160.71,19.79,"{417: 0.0, 418: 4.75, 420: 17.35}",True
418,27581,27619,27652,top,126.76,118.42,136.36,54.37,"{418: 0.0, 417: 4.85, 420: 11.9}",True
420,27614,,,top,,,,,{},False
421,27699,27737,27770,top,126.76,118.42,136.36,54.37,"{421: 0.0, 423: 17.7, 424: 2.63}",True
423,27750,,,top,,,,,{},False
424,27758,27780,27801,bottom,209.3,204.55,214.29,46.38,"{421: 3.28, 424: 0.0}",True
426,27840,,,top,,,,,{},False
427,27893,27927,27956,top,142.86,132.35,155.17,78.69,"{427: 0.0, 428: 21.7}",True
428,27948,,,top,,,,,{},False
429,28004,28039,28067,top,142.86,128.57,160.71,114.8,{429: 0.0},True
432,28132,28167,28195,top,142.86,128.57,160.71,114.8,"{432: 0.0, 433: 6.38, 434: 2.82}",True
433,28146,28185,28220,top,121.62,115.38,128.57,37.68,"{432: 6.5, 433: 0.0, 434: 7.87}",True
434,28182,28204,28221,bottom,230.77,204.55,264.71,353.88,"{432: 3.7, 433: 8.28, 434: 0.0}",True
435,28253,28287,28315,top,145.16,132.35,160.71,101.29,"{435: 0.0, 436: 11.59}",True
436,28283,28319,28350,top,134.33,125.0,145.16,65.04,"{435: 11.68, 436: 0.0}",True
437,28525,28555,28581,top,160.71,150.0,173.08,88.76,{437: 0.0},True
438,28631,,,top,,,,,{},False
439,28643,28681,28711,top,132.35,118.42,150.0,105.26,"{439: 0.0, 440: 19.09}",True
440,28698,28736,28769,top,126.76,118.42,136.36,54.37,"{440: 0.0, 439: 19.26, 441: 12.77}",True
441,28737,28771,28798,top,147.54,132.35,166.67,127.09,"{440: 12.68, 441: 0.0}",True
443,28823,28861,28891,top,132.35,118.42,150.0,105.26,{443: 0.0},True
444,28915,28957,28989,top,121.62,107.14,140.62,104.63,"{444: 0.0, 445: 12.3}",True
445,28954,28995,29030,top,118.42,109.76,128.57,53.76,"{445: 0.0, 444: 12.38}",True
447,29185,29218,29246,top,147.54,136.36,160.71,86.97,{447: 0.0},True
450,29398,,,top,,,,,{},False
451,29526,29561,29587,top,147.54,128.57,173.08,171.17,{451: 0.0},True
459,29597,29646,29674,top,116.88,91.84,160.71,245.99,{459: 0.0},True
461,29685,29717,29743,top,155.17,140.62,173.08,124.82,"{461: 0.0, 462: 20.15}",True
462,29734,29774,29805,top,126.76,112.5,145.16,105.36,"{462: 0.0, 461: 20.3}",True
463,29953,29988,30017,top,140.62,128.57,155.17,91.73,"{463: 0.0, 464: 1.63}",True
464,30009,30030,30049,bottom,225.0,214.29,236.84,118.72,"{463: 3.08, 464: 0.0}",True
465,30062,,,bottom,,,,,{},False
466,30064,,,top,,,,,{},False
467,30100,,,top,,,,,{},False
468,30189,30226,30257,top,132.35,121.62,145.16,75.93,{468: 0.0},True
469,30312,30348,30377,top,138.46,125.0,155.17,104.04,"{469: 0.0, 470: 9.68}",True
470,30342,30371,30396,top,166.67,155.17,180.0,99.31,"{470: 0.0, 469: 9.51}",True
471,30444,,,top,,,,,{},False
472,30750,,,top,,,,,{},False
474,30774,30807,30835,top,147.54,136.36,160.71,86.97,"{474: 0.0, 475: 0.88}",True
475,30831,30856,30873,bottom,214.29,180.0,264.71,498.27,"{474: 2.28, 475: 0.0, 476: 14.76}",True
476,30858,,,bottom,,,,,{},False
477,30904,30938,30963,top,152.54,132.35,180.0,190.59,{477: 0.0},True
479,31109,,,top,,,,,{},False
480,31127,31148,31165,bottom,236.84,214.29,264.71,296.59,"{480: 0.0, 481: 5.86}",True
481,31146,31177,31200,top,166.67,145.16,195.65,219.53,"{481: 0.0, 480: 6.17}",True
482,31251,,,top,,,,,{},False
483,31333,,,top,,,,,{},False
484,31383,31405,31424,bottom,219.51,204.55,236.84,169.98,{484: 0.0},True
486,31498,,,top,,,,,{},False
489,31534,,,top,,,,,{},False
491,31693,31730,31762,top,130.43,121.62,140.62,59.39,"{491: 0.0, 492: 23.52}",True
492,31758,,,top,,,,,{},False
493,31831,,,top,,,,,{},False
495,31978,,,top,,,,,{},False
496,32206,,,top,,,,,{},False
498,32649,,,top,,,,,{},False
499,32674,32711,32741,top,134.33,121.62,150.0,94.59,{499: 0.0},True
