tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
581,50584,50619,50650,top,136.36,128.57,145.16,53.52,"{580: 13.66, 581: 0.0}",True
582,50706,50730,50752,top,195.65,187.5,204.55,77.48,"{582: 0.0, 583: 20.97}",True
583,50746,50784,50817,top,126.76,118.42,136.36,54.37,"{582: 21.13, 583: 0.0}",True
596,50932,50956,50978,top,195.65,187.5,204.55,77.48,{596: 0.0},True
597,50984,51009,51031,top,191.49,180.0,204.55,111.57,"{597: 0.0, 598: 15.31}",True
598,51016,51038,51059,top,209.3,204.55,214.29,46.38,"{597: 15.23, 598: 0.0}",True
599,51132,51157,51180,top,187.5,180.0,195.65,68.05,"{599: 0.0, 600: 18.45}",True
600,51170,51193,51214,top,204.55,195.65,214.29,88.73,"{599: 18.42, 600: 0.0}",True
601,51360,51396,51427,top,134.33,125.0,145.16,65.04,{601: 0.0},True
602,51755,51781,51804,top,183.67,173.08,195.65,98.15,"{602: 0.0, 603: 7.99}",True
603,51773,51797,51819,top,195.65,187.5,204.55,77.48,"{602: 7.95, 603: 0.0}",True
604,51866,51896,51922,top,160.71,150.0,173.08,88.76,{604: 0.0},True
605,52142,52166,52189,top,191.49,187.5,195.65,35.44,{605: 0.0},True
606,52280,52306,52330,top,180.0,173.08,187.5,60.1,{606: 0.0},True
611,52636,52671,52700,top,140.62,128.57,155.17,91.73,"{611: 0.0, 614: 8.75}",True
614,52665,52692,52716,top,176.47,166.67,187.5,86.81,"{611: 8.62, 614: 0.0, 615: 1.62}",True
615,52712,,,bottom,,,,,{},False
616,52976,53029,53074,top,91.84,84.91,100.0,33.54,{616: 0.0},True
619,53090,53122,53150,top,150.0,140.62,160.71,71.75,{619: 0.0},True
620,53297,53323,53345,top,187.5,173.08,204.55,143.04,{620: 0.0},True
621,53350,53386,53418,top,132.35,125.0,140.62,48.83,"{621: 0.0, 622: 11.05}",True
622,53387,53414,53439,top,173.08,166.67,180.0,53.33,"{621: 10.89, 622: 0.0, 623: 21.07}",True
623,53433,53462,53487,top,166.67,155.17,180.0,99.31,"{622: 21.08, 623: 0.0}",True
624,53626,53653,53678,top,173.08,166.67,180.0,53.33,"{624: 0.0, 625: 22.58}",True
625,53675,53711,53743,top,132.35,125.0,140.62,48.83,"{624: 22.72, 625: 0.0, 626: 9.8, 627: 20.35}",True
