tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
584,36341,36381,36420,bottom,113.92,112.5,115.38,7.4,{584: 0.0},True
585,36471,,,top,,,,,{},False
588,36534,36572,36610,bottom,118.42,118.42,118.42,,"{588: 0.0, 587: 11.06}",True
587,36568,,,top,,,,,{},False
589,36966,37001,37036,bottom,128.57,128.57,128.57,,{589: 0.0},True
590,37075,37113,37151,bottom,118.42,118.42,118.42,,{590: 0.0},True
604,37186,37222,,bottom,,,,,{},False
606,37254,37290,,bottom,,,,,{},False
605,37321,,,top,,,,,{},False
607,37326,,,top,,,,,{},False
609,37390,37425,37461,bottom,126.76,128.57,125.0,-9.92,{609: 0.0},True
610,37500,37534,,bottom,,,,,{},False
612,37566,,,top,,,,,{},False
614,37807,,,top,,,,,{},False
626,38073,38104,38137,bottom,140.62,145.16,136.36,-26.66,"{626: 0.0, 625: 20.99}",True
625,38076,,,top,,,,,{},False
629,38311,,,top,,,,,{},False
630,38424,38463,,bottom,,,,,{},False
636,38787,38828,38869,bottom,109.76,109.76,109.76,,"{636: 0.0, 634: 18.78, 635: 6.37}",True
634,38800,,,top,,,,,{},False
635,38843,,,top,,,,,{},False
640,38946,,,top,,,,,{},False
641,39055,39091,39128,bottom,123.29,125.0,121.62,-9.13,{641: 0.0},True
642,39517,39570,39622,bottom,85.71,84.91,86.54,3.14,{642: 0.0},True
644,39747,39788,39831,bottom,107.14,109.76,104.65,-11.87,{644: 0.0},True
646,39910,39943,39978,bottom,132.35,136.36,128.57,-22.26,"{646: 0.0, 647: 0.03}",True
647,39911,,,bottom,,,,,{},False
650,40043,40078,40116,bottom,123.29,128.57,118.42,-26.71,{650: 0.0},True
651,40128,40170,40212,bottom,107.14,107.14,107.14,,{651: 0.0},True
653,40379,40415,40451,bottom,125.0,125.0,125.0,,"{653: 0.0, 652: 9.2, 654: 16.34}",True
652,40415,,,top,,,,,{},False
654,40430,40472,40516,bottom,104.65,107.14,102.27,-11.07,"{654: 0.0, 653: 16.36, 655: 9.61}",True
655,40467,40509,40553,bottom,104.65,107.14,102.27,-11.07,"{654: 9.57, 655: 0.0}",True
657,40739,,,top,,,,,{},False
659,40773,40817,40866,bottom,96.77,102.27,91.84,-21.3,"{659: 0.0, 658: 17.07}",True
658,40795,,,top,,,,,{},False
661,41042,,,top,,,,,{},False
662,41108,,,top,,,,,{},False
663,41563,41601,41643,bottom,112.5,118.42,107.14,-26.85,{663: 0.0},True
665,41794,41834,41874,bottom,112.5,112.5,112.5,,"{665: 0.0, 666: 9.4, 664: 9.28}",True
666,41826,41870,41915,bottom,101.12,102.27,100.0,-5.05,"{665: 9.33, 666: 0.0, 664: 18.85}",True
664,41838,,,top,,,,,{},False
681,41995,,,top,,,,,{},False
683,42013,42054,42094,bottom,111.11,109.76,112.5,6.86,"{683: 0.0, 682: 7.97}",True
682,42063,,,top,,,,,{},False
685,42248,42290,42329,bottom,111.11,107.14,115.38,21.13,{685: 0.0},True
686,42468,42510,42553,bottom,105.88,107.14,104.65,-5.79,{686: 0.0},True
688,42617,,,top,,,,,{},False
690,42639,,42732,bottom,96.77,,,,{},True
694,42750,,,top,,,,,{},False
696,42773,42813,42852,bottom,113.92,112.5,115.38,7.4,"{696: 0.0, 697: 18.79}",True
697,42839,42877,,bottom,,,,,{},False
698,42915,,,top,,,,,{},False
700,42986,,,top,,,,,{},False
701,43004,43040,43078,bottom,121.62,125.0,118.42,-17.31,{701: 0.0},True
702,43248,,,top,,,,,{},False
705,43334,43373,43413,bottom,113.92,115.38,112.5,-7.21,"{705: 0.0, 704: 13.33}",True
704,43361,,,top,,,,,{},False
708,43446,,,top,,,,,{},False
711,43668,43699,43731,bottom,142.86,145.16,140.62,-14.18,{711: 0.0},True
712,43765,43805,43845,bottom,112.5,112.5,112.5,,{712: 0.0},True
715,44193,,,top,,,,,{},False
720,44338,44370,44401,bottom,142.86,140.62,145.16,14.63,"{720: 0.0, 719: 2.73}",True
719,44393,,,top,,,,,{},False
722,44477,,,top,,,,,{},False
728,44543,44582,44623,bottom,112.5,115.38,109.76,-13.73,"{728: 0.0, 730: 4.88}",True
730,44606,,,top,,,,,{},False
733,44648,44688,44727,bottom,113.92,112.5,115.38,7.4,"{733: 0.0, 736: 0.84}",True
736,44724,,,top,,,,,{},False
738,44923,44965,45003,bottom,112.5,107.14,118.42,29.68,{738: 0.0},True
739,45019,,,top,,,,,{},False
745,45074,45111,45147,bottom,123.29,121.62,125.0,9.38,"{745: 0.0, 744: 20.98}",True
744,45078,,,top,,,,,{},False
748,45314,,,top,,,,,{},False
749,45430,,,top,,,,,{},False
750,45705,,,top,,,,,{},False
751,45736,45795,45829,bottom,96.77,76.27,132.35,164.95,"{751: 0.0, 752: 5.18, 756: 4.68}",True
752,45767,45811,,bottom,,,,,{},False
756,45813,,,top,,,,,{},False
757,45875,,,top,,,,,{},False
758,45929,45967,46008,bottom,113.92,118.42,109.76,-21.13,{758: 0.0},True
759,46065,46100,46135,bottom,128.57,128.57,128.57,,{759: 0.0},True
761,46514,46554,46596,bottom,109.76,112.5,107.14,-12.76,{761: 0.0},True
763,46666,46707,,bottom,,,,,{},False
764,46747,,,top,,,,,{},False
767,46818,,,top,,,,,{},False
772,46844,46890,46934,bottom,100.0,97.83,102.27,10.11,"{772: 0.0, 770: 14.42}",True
770,46873,,,top,,,,,{},False
773,47196,,,top,,,,,{},False
774,47237,,,top,,,,,{},False
775,47301,47336,47373,bottom,125.0,128.57,121.62,-18.78,{775: 0.0},True
777,47703,47747,,bottom,,,,,{},False
778,47767,,,bottom,,,,,{},False
780,47855,,,top,,,,,{},False
781,47940,47985,,bottom,,,,,{},False
